player_id,name,round,score,date,handicap,avg_temp,precipitation,wind_speed,day_of_week,day_of_week_int
241,Y.E. Yang,10,74,2021-10-30,4.3,65.12,0.3,13.67,Saturday,5
44,Webb Simpson,23,70,2020-09-19,4.1,77.9,0.0,9.38,Saturday,5
133,Charl Schwartzel,13,73,2019-04-06,4.7,60.98,19.6,9.38,Saturday,5
5,Phil Mickelson,11,66,2018-01-12,3.8,79.34,0.0,8.95,Friday,4
86,Dustin Johnson,3,73,2017-05-10,4.0,69.8,1.3,8.7,Wednesday,2
243,Anders Hansen,24,73,2022-08-27,5.5,61.52,0.0,4.91,Saturday,5
65,Rory McIlroy,29,72,2021-06-13,3.1,66.02,9.4,6.71,Sunday,6
69,Adam Scott,13,76,2018-07-14,4.0,72.68,42.9,9.38,Saturday,5
135,Ryan Moore,14,66,2019-10-06,4.8,67.82,0.0,7.83,Sunday,6
30,Ryan Palmer,7,76,2018-08-05,4.3,77.72,0.0,8.51,Sunday,6
160,Pablo Larrazabal,8,75,2020-07-21,5.0,57.56,0.0,8.7,Tuesday,1
11,Jason Day,8,76,2018-05-13,4.0,61.88,35.8,13.67,Sunday,6
22,Gary Woodland,25,73,2021-04-17,4.0,76.1,2.8,13.86,Saturday,5
119,Bubba Watson,25,73,2021-07-17,4.9,55.76,0.8,9.63,Saturday,5
233,Robert Rock,4,79,2020-05-15,5.4,74.3,8.4,11.18,Friday,4
253,Jeff Overton,5,71,2021-02-14,3.9,71.96,0.0,7.83,Sunday,6
254,Spencer Levin,3,67,2022-08-20,5.0,50.18,0.0,9.38,Saturday,5
116,Kyle Stanley,12,72,2020-05-28,4.6,79.52,0.0,7.83,Thursday,3
210,K.J. Choi,7,79,2018-08-22,5.2,44.42,5.1,12.99,Wednesday,2
66,Justin Rose,14,67,2018-10-13,3.8,70.16,0.0,9.63,Saturday,5
238,Robert Allenby,40,78,2020-10-13,4.5,37.58,0.0,8.08,Tuesday,1
124,Jim Furyk,65,74,2021-12-10,4.2,79.7,0.0,10.07,Friday,4
70,Rickie Fowler,32,69,2021-04-10,2.4,73.94,0.0,8.08,Saturday,5
107,Rory Sabbatini,10,75,2018-10-21,5.6,73.22,0.0,11.43,Sunday,6
42,Paul Casey,22,72,2019-06-20,3.9,62.42,0.3,8.51,Thursday,3
53,Louis Oosthuizen,17,76,2019-01-27,3.2,68.36,0.0,12.3,Sunday,6
228,Bo Van Pelt,7,77,2019-05-25,5.0,61.52,0.0,7.39,Saturday,5
157,Bill Haas,4,73,2017-10-01,5.0,59.18,5.3,5.34,Sunday,6
242,Mark Wilson,2,79,2019-12-10,5.5,76.82,0.0,7.83,Tuesday,1
112,Joost Luiten,13,79,2020-01-12,5.2,41.36,1.0,13.17,Sunday,6
225,Paul Lawrie,1,78,2017-04-02,5.6,67.46,26.2,11.18,Sunday,6
244,Simon Dyson,7,70,2020-11-10,3.5,60.44,0.0,7.39,Tuesday,1
45,Sergio Garcia,58,67,2021-01-25,4.0,57.02,0.0,6.46,Monday,0
53,Louis Oosthuizen,33,68,2022-06-19,3.2,56.66,0.0,6.96,Sunday,6
74,Lee Westwood,24,67,2018-09-29,3.9,74.3,0.0,8.51,Saturday,5
247,Retief Goosen,48,67,2021-07-24,4.1,65.3,0.0,5.59,Saturday,5
178,Luke Donald,40,66,2022-02-20,3.9,68.9,0.0,4.72,Sunday,6
253,Jeff Overton,2,66,2019-05-11,3.9,81.14,0.0,9.63,Saturday,5
236,Alvaro Quiros,1,66,2018-02-25,5.6,72.5,0.0,7.83,Sunday,6
45,Sergio Garcia,73,73,2022-05-21,4.0,78.44,0.8,12.55,Saturday,5
251,Robert Karlsson,4,73,2017-12-30,6.3,73.04,0.0,15.22,Saturday,5
70,Rickie Fowler,30,72,2021-01-01,2.4,53.96,13.5,16.34,Friday,4
125,J.B. Holmes,22,71,2021-04-18,4.9,73.04,0.8,8.08,Sunday,6
86,Dustin Johnson,30,72,2021-01-29,4.0,56.66,0.0,7.15,Friday,4
133,Charl Schwartzel,34,77,2022-09-11,4.7,49.82,20.3,16.78,Sunday,6
96,Tiger Woods,62,69,2022-01-29,3.7,53.96,0.0,6.46,Saturday,5
120,Graeme McDowell,42,70,2022-03-27,5.1,37.58,0.0,8.08,Sunday,6
205,Ryo Ishikawa,12,71,2022-07-30,5.5,78.44,4.8,11.62,Saturday,5
238,Robert Allenby,8,71,2018-01-08,4.5,51.62,0.0,8.08,Monday,0
10,Matt Kuchar,6,77,2018-01-28,4.0,48.74,22.6,15.91,Sunday,6
148,Kevin Na,9,70,2018-10-27,4.5,73.04,0.0,9.63,Saturday,5
266,Edoardo Molinari,2,72,2018-11-03,3.8,46.4,0.0,17.65,Saturday,5
69,Adam Scott,41,70,2020-08-21,4.0,76.82,0.0,7.83,Friday,4
65,Rory McIlroy,31,64,2021-08-21,3.1,82.76,0.0,9.63,Saturday,5
42,Paul Casey,46,75,2021-06-13,3.9,55.76,0.0,22.8,Sunday,6
110,Henrik Stenson,46,72,2021-08-14,3.1,74.3,8.4,11.18,Saturday,5
249,Vijay Singh,12,73,2018-04-15,3.9,48.38,0.0,16.78,Sunday,6
144,Ross Fisher,26,76,2021-12-18,4.9,46.22,0.0,14.98,Saturday,5
245,Peter Hanson,3,73,2017-09-21,4.3,72.68,0.0,9.82,Thursday,3
196,Hunter Mahan,27,72,2022-07-09,3.6,69.08,1.8,10.31,Saturday,5
267,Ricky Barnes,4,77,2022-05-22,4.3,73.58,0.0,13.67,Sunday,6
268,Camilo Villegas,10,73,2022-03-26,4.4,75.92,0.0,6.28,Saturday,5
228,Bo Van Pelt,1,75,2017-07-23,5.0,51.26,0.0,10.75,Sunday,6
17,Stewart Cink,23,74,2019-07-25,4.0,66.74,0.0,12.3,Thursday,3
244,Simon Dyson,10,74,2021-05-23,3.5,74.48,7.1,12.74,Sunday,6
5,Phil Mickelson,84,72,2022-08-20,3.8,69.98,0.0,9.38,Saturday,5
109,Lucas Glover,6,78,2018-01-15,4.9,59.36,1.0,7.58,Monday,0
164,Steve Stricker,12,72,2018-06-20,5.0,73.04,0.0,8.51,Wednesday,2
241,Y.E. Yang,5,78,2020-03-30,4.3,72.5,42.9,8.51,Monday,0
237,Toru Taniguchi,20,76,2022-04-24,6.6,36.68,0.0,13.42,Sunday,6
33,Marc Leishman,6,77,2018-02-20,3.5,66.74,7.6,8.26,Tuesday,1
11,Jason Day,29,68,2021-09-25,4.0,75.38,0.0,9.38,Saturday,5
50,Ian Poulter,23,69,2019-12-03,3.5,84.02,0.0,9.2,Tuesday,1
269,Heath Slocum,2,71,2018-03-11,5.0,66.92,0.0,9.63,Sunday,6
270,Fredrik Andersson Hed,2,81,2018-10-07,5.2,49.82,5.1,8.08,Sunday,6
165,Sean O'Hair,29,70,2022-09-18,5.3,57.92,2.5,7.58,Sunday,6
209,Nick Watney,5,75,2017-12-03,4.1,44.96,0.0,15.22,Sunday,6
32,Martin Kaymer,23,73,2020-10-27,5.1,75.02,0.0,9.2,Tuesday,1
136,Zach Johnson,54,73,2020-02-09,4.7,57.56,0.0,8.95,Sunday,6
271,Scott Verplank,8,75,2018-04-07,5.2,66.38,0.0,8.51,Saturday,5
17,Stewart Cink,24,75,2019-09-09,4.0,56.66,23.4,23.05,Monday,0
272,Ryuji Imada,4,73,2019-06-23,5.8,46.94,0.0,15.41,Sunday,6
125,J.B. Holmes,28,80,2022-10-08,4.9,71.6,0.0,15.22,Saturday,5
273,Paul Goydos,2,82,2020-02-22,7.8,77.54,0.0,10.5,Saturday,5
163,Thongchai Jaidee,10,75,2019-03-24,3.6,49.64,0.3,6.46,Sunday,6
144,Ross Fisher,19,74,2021-01-17,4.9,61.34,0.5,4.91,Sunday,6
66,Justin Rose,56,69,2022-10-16,3.8,57.92,0.3,6.46,Sunday,6
110,Henrik Stenson,19,71,2018-11-13,3.1,62.78,0.0,10.5,Tuesday,1
106,Francesco Molinari,34,69,2022-04-24,3.7,66.02,0.0,11.62,Sunday,6
268,Camilo Villegas,4,77,2018-07-17,4.4,42.26,2.0,10.94,Tuesday,1
208,Boo Weekley,2,73,2017-11-19,5.1,71.96,29.2,9.38,Sunday,6
231,Andres Romero,7,65,2019-07-07,5.1,72.5,0.0,7.83,Sunday,6
245,Peter Hanson,2,74,2017-08-05,4.3,54.68,58.4,11.62,Saturday,5
265,Oliver Wilson,8,73,2022-08-23,4.9,83.66,1.3,14.79,Tuesday,1
209,Nick Watney,12,68,2021-07-02,4.1,52.88,0.0,9.2,Friday,4
74,Lee Westwood,27,70,2018-11-24,3.9,61.88,0.0,10.75,Saturday,5
200,Richard Sterne,10,71,2020-11-11,5.6,70.7,0.0,14.11,Wednesday,2
32,Martin Kaymer,6,74,2017-12-08,5.1,37.58,0.0,8.08,Friday,4
124,Jim Furyk,31,73,2019-11-03,4.2,55.94,0.0,5.84,Sunday,6
120,Graeme McDowell,18,70,2019-04-07,5.1,50.18,0.0,9.2,Sunday,6
249,Vijay Singh,10,77,2017-12-13,3.9,74.84,0.3,12.74,Wednesday,2
283,Thomas Levet,2,73,2018-09-29,3.8,54.5,1.8,12.3,Saturday,5
45,Sergio Garcia,60,68,2021-02-21,4.0,51.62,0.0,6.96,Sunday,6
284,Nick Dougherty,9,77,2020-01-04,5.3,64.94,42.4,14.11,Saturday,5
285,Anthony Wall,2,72,2017-06-20,5.2,50.54,0.0,9.63,Tuesday,1
136,Zach Johnson,53,73,2020-01-26,4.7,51.8,15.7,14.54,Sunday,6
65,Rory McIlroy,40,70,2022-06-12,3.1,61.34,0.0,10.5,Sunday,6
42,Paul Casey,42,70,2021-01-03,3.9,69.98,0.0,23.05,Sunday,6
247,Retief Goosen,54,69,2021-12-11,4.1,68.54,0.0,8.51,Saturday,5
286,Mathew Goggin,3,73,2018-04-09,2.5,69.44,0.0,4.91,Monday,0
178,Luke Donald,5,68,2017-11-17,3.9,60.8,0.0,11.87,Friday,4
164,Steve Stricker,42,75,2021-02-14,5.0,53.24,1.5,8.51,Sunday,6
238,Robert Allenby,26,76,2019-11-05,4.5,77.36,0.3,15.66,Tuesday,1
258,Kenny Perry,6,73,2019-09-07,4.2,69.08,1.8,10.31,Saturday,5
287,Johan Edfors,2,73,2017-06-25,5.8,50.36,0.0,10.31,Sunday,6
288,Kevin Sutherland,1,76,2017-08-12,4.3,74.3,0.5,5.84,Saturday,5
289,Stuart Appleby,36,74,2022-01-30,4.4,51.98,13.7,7.58,Sunday,6
165,Sean O'Hair,30,74,2022-10-21,5.3,60.8,0.0,13.86,Friday,4
191,Padraig Harrington,7,71,2017-12-03,4.1,71.96,0.0,5.84,Sunday,6
257,Soren Hansen,13,65,2022-04-29,4.5,71.96,0.0,7.83,Friday,4
259,Justin Leonard,18,68,2019-04-17,3.8,74.66,0.0,10.31,Wednesday,2
201,Ernie Els,57,68,2021-08-26,2.7,50.18,5.8,9.38,Thursday,3
191,Padraig Harrington,13,70,2018-12-02,4.1,70.34,0.3,12.3,Sunday,6
50,Ian Poulter,19,66,2019-08-10,3.5,64.76,0.0,9.2,Saturday,5
32,Martin Kaymer,13,77,2019-01-25,5.1,76.46,1.5,8.95,Friday,4
165,Sean O'Hair,25,75,2021-09-04,5.3,78.26,0.0,8.95,Saturday,5
210,K.J. Choi,9,77,2019-07-06,5.2,73.76,0.0,8.51,Saturday,5
259,Justin Leonard,21,72,2019-07-13,3.8,59.18,5.3,5.34,Saturday,5
69,Adam Scott,66,69,2022-08-06,4.0,60.08,0.0,9.63,Saturday,5
290,Trevor Immelman,12,72,2020-11-29,5.2,63.14,0.0,14.29,Sunday,6
5,Phil Mickelson,76,70,2022-04-12,3.8,74.66,0.0,9.82,Tuesday,1
120,Graeme McDowell,27,71,2020-08-30,5.1,55.58,0.0,10.94,Sunday,6
243,Anders Hansen,21,74,2022-07-13,5.5,76.1,0.0,12.74,Wednesday,2
110,Henrik Stenson,8,71,2017-10-21,3.1,58.28,0.0,13.17,Saturday,5
279,Richard Green,13,72,2021-06-06,4.3,79.88,24.9,6.96,Sunday,6
247,Retief Goosen,5,76,2017-09-03,4.1,70.88,0.0,11.43,Sunday,6
231,Andres Romero,6,70,2018-12-01,5.1,51.62,0.0,8.08,Saturday,5
291,Woody Austin,2,78,2018-03-12,5.7,66.92,36.1,8.51,Monday,0
144,Ross Fisher,2,81,2017-05-20,4.9,77.72,32.5,8.95,Saturday,5
264,Mike Weir,1,76,2017-06-10,4.5,68.54,0.0,14.79,Saturday,5
268,Camilo Villegas,9,82,2021-10-05,4.4,61.88,35.8,13.67,Tuesday,1
124,Jim Furyk,37,70,2020-06-20,4.2,68.9,0.0,14.54,Saturday,5
136,Zach Johnson,35,75,2019-03-02,4.7,68.54,0.0,14.79,Saturday,5
289,Stuart Appleby,28,72,2020-09-06,4.4,71.96,0.0,8.95,Sunday,6
45,Sergio Garcia,59,75,2021-01-31,4.0,50.54,0.0,8.95,Sunday,6
285,Anthony Wall,7,70,2020-09-20,5.2,52.88,0.0,9.2,Sunday,6
271,Scott Verplank,14,80,2019-12-16,5.2,75.2,0.8,15.91,Monday,0
245,Peter Hanson,20,81,2021-11-16,4.3,46.94,0.0,12.99,Tuesday,1
257,Soren Hansen,4,76,2018-03-31,4.5,72.14,0.0,6.46,Saturday,5
74,Lee Westwood,7,71,2017-08-27,3.9,60.08,0.0,8.26,Sunday,6
164,Steve Stricker,46,77,2021-12-10,5.0,77.54,15.2,12.05,Friday,4
275,Stephen Ames,10,71,2019-10-27,5.2,59.18,0.0,13.17,Sunday,6
251,Robert Karlsson,1,69,2017-04-07,6.3,70.7,0.0,9.38,Friday,4
238,Robert Allenby,14,71,2018-10-07,4.5,62.24,0.0,8.7,Sunday,6
42,Paul Casey,8,70,2017-09-16,3.9,64.04,0.0,10.75,Saturday,5
201,Ernie Els,51,71,2021-04-04,2.7,46.04,0.0,13.17,Sunday,6
235,Ben Curtis,10,75,2020-06-27,5.3,54.68,0.0,14.54,Saturday,5
281,Anthony Kim,2,75,2017-08-05,5.2,75.2,0.0,11.43,Saturday,5
66,Justin Rose,48,77,2022-04-11,3.8,80.96,21.6,11.43,Monday,0
292,John Rollins,7,75,2020-12-17,7.0,64.58,0.0,7.58,Thursday,3
217,Brendan Jones,6,71,2021-08-07,7.5,67.46,0.0,10.5,Saturday,5
284,Nick Dougherty,2,77,2017-09-30,5.3,69.62,0.0,14.29,Saturday,5
109,Lucas Glover,9,74,2019-03-09,4.9,53.42,0.0,8.95,Saturday,5
191,Padraig Harrington,15,66,2019-01-07,4.1,60.62,0.0,7.58,Monday,0
45,Sergio Garcia,55,73,2020-12-11,4.0,75.2,0.0,10.75,Friday,4
96,Tiger Woods,36,67,2019-12-29,3.7,67.46,0.0,7.83,Sunday,6
66,Justin Rose,31,67,2020-05-17,3.8,52.34,0.0,8.7,Sunday,6
124,Jim Furyk,5,70,2017-07-15,4.2,81.14,0.0,10.31,Saturday,5
136,Zach Johnson,25,70,2018-09-14,4.7,64.04,2.3,7.83,Friday,4
247,Retief Goosen,10,75,2017-12-19,4.1,71.42,10.2,9.2,Tuesday,1
301,Mark Calcavecchia,25,68,2021-04-11,4.7,66.02,1.8,5.59,Sunday,6
302,Chris DiMarco,10,73,2019-03-17,4.3,65.66,0.0,6.71,Sunday,6
249,Vijay Singh,24,72,2019-02-24,3.9,52.7,0.0,6.71,Sunday,6
278,Rod Pampling,2,76,2018-10-12,5.3,48.02,2.8,6.71,Friday,4
42,Paul Casey,17,71,2019-03-19,3.9,59.54,0.0,9.63,Tuesday,1
109,Lucas Glover,4,71,2017-12-10,4.9,64.58,0.0,8.95,Sunday,6
303,J.J. Henry,1,73,2018-09-09,4.3,76.46,0.0,8.08,Sunday,6
50,Ian Poulter,50,76,2022-05-01,3.5,44.24,16.3,14.11,Sunday,6
69,Adam Scott,5,69,2017-10-22,4.0,72.32,0.0,9.82,Sunday,6
304,Shaun Micheel,8,74,2021-01-19,4.7,65.66,0.0,11.18,Tuesday,1
305,Niclas Fasth,11,68,2022-09-18,4.6,70.7,0.0,9.38,Sunday,6
74,Lee Westwood,42,73,2019-11-25,3.9,72.5,0.0,8.08,Monday,0
208,Boo Weekley,4,77,2018-05-16,5.1,48.74,3.0,6.46,Wednesday,2
279,Richard Green,11,64,2020-05-20,4.3,79.88,1.5,9.2,Wednesday,2
201,Ernie Els,64,68,2021-12-25,2.7,56.12,1.0,8.26,Saturday,5
135,Ryan Moore,20,68,2020-03-01,4.8,57.92,0.0,8.26,Sunday,6
284,Nick Dougherty,14,76,2022-09-17,5.3,57.02,0.3,12.99,Saturday,5
195,John Senden,7,75,2018-08-18,4.6,85.64,0.8,15.22,Saturday,5
229,Carl Pettersson,3,73,2018-04-29,3.9,83.66,1.3,14.79,Sunday,6
306,Arron Oberholser,6,75,2022-09-21,5.2,72.14,0.0,12.3,Wednesday,2
256,Jerry Kelly,1,80,2017-09-17,5.7,68.72,0.5,15.41,Sunday,6
307,Tom Lehman,29,70,2021-02-14,3.0,68.9,0.0,4.72,Sunday,6
308,David Howell,9,81,2021-11-29,7.1,44.96,0.0,15.22,Monday,0
271,Scott Verplank,39,77,2022-08-07,5.2,66.02,0.0,10.94,Sunday,6
309,Michael Campbell,15,74,2020-05-24,4.1,56.12,0.0,9.38,Sunday,6
243,Anders Hansen,13,74,2020-03-05,5.5,76.82,0.0,6.71,Thursday,3
17,Stewart Cink,19,69,2019-02-16,4.0,65.3,0.0,10.31,Saturday,5
196,Hunter Mahan,30,67,2022-09-27,3.6,62.42,0.0,15.41,Tuesday,1
290,Trevor Immelman,6,72,2019-01-19,5.2,57.92,0.0,8.26,Saturday,5
237,Toru Taniguchi,3,81,2018-01-12,6.6,69.98,13.5,11.87,Friday,4
178,Luke Donald,21,77,2020-04-19,3.9,53.42,8.6,7.39,Sunday,6
310,Raphael Jacquelin,4,80,2022-02-17,6.6,55.4,8.6,8.08,Thursday,3
165,Sean O'Hair,28,80,2022-04-19,5.3,65.3,0.0,10.31,Tuesday,1
164,Steve Stricker,31,72,2020-05-28,5.0,67.82,0.0,3.11,Thursday,3
264,Mike Weir,12,69,2019-06-22,4.5,68.54,6.6,7.58,Saturday,5
235,Ben Curtis,13,65,2021-12-17,5.3,77.0,0.0,11.43,Friday,4
96,Tiger Woods,19,64,2019-03-10,3.7,72.68,0.0,8.95,Sunday,6
302,Chris DiMarco,15,67,2020-08-22,4.3,64.76,0.0,11.62,Saturday,5
201,Ernie Els,61,69,2021-11-26,2.7,55.58,0.0,7.83,Friday,4
124,Jim Furyk,39,75,2020-07-12,4.2,47.48,7.9,11.62,Sunday,6
274,Chad Campbell,16,79,2022-06-19,5.7,45.5,0.3,12.55,Sunday,6
311,Bart Bryant,7,74,2020-05-16,4.8,50.18,0.0,8.7,Saturday,5
42,Paul Casey,5,77,2017-07-16,3.9,54.68,0.0,14.54,Sunday,6
252,Ben Crane,9,72,2020-11-02,5.2,60.62,0.0,11.43,Monday,0
165,Sean O'Hair,17,68,2020-04-25,5.3,74.3,4.8,10.94,Saturday,5
247,Retief Goosen,2,75,2017-07-28,4.1,65.12,0.0,15.41,Friday,4
238,Robert Allenby,49,73,2021-10-10,4.5,60.98,0.0,12.05,Sunday,6
321,Peter Lonard,5,76,2019-06-04,4.2,57.38,0.0,10.94,Tuesday,1
227,Geoff Ogilvy,4,77,2017-10-08,4.4,41.36,1.0,13.17,Sunday,6
5,Phil Mickelson,42,70,2020-02-26,3.8,64.22,4.6,6.03,Wednesday,2
322,Mark Hensby,2,67,2018-02-11,3.2,60.44,0.0,7.39,Sunday,6
323,Greg Owen,3,80,2019-06-30,5.5,61.16,27.4,15.66,Sunday,6
107,Rory Sabbatini,29,69,2022-01-01,5.6,76.82,0.0,6.71,Saturday,5
324,Paul Broadhurst,2,69,2019-03-09,3.8,50.36,0.0,10.31,Saturday,5
256,Jerry Kelly,7,76,2018-05-28,5.7,51.62,0.0,8.08,Monday,0
325,Simon Khan,2,73,2018-12-30,3.6,73.94,0.0,8.95,Sunday,6
271,Scott Verplank,12,76,2019-02-10,5.2,76.64,1.8,11.43,Sunday,6
74,Lee Westwood,40,71,2019-10-06,3.9,36.32,0.0,12.05,Sunday,6
278,Rod Pampling,12,71,2022-03-06,5.3,62.06,0.0,11.62,Sunday,6
251,Robert Karlsson,3,72,2017-11-04,6.3,75.02,0.0,8.95,Saturday,5
309,Michael Campbell,26,68,2021-11-19,4.1,64.58,0.0,8.95,Friday,4
178,Luke Donald,2,70,2017-04-27,3.9,78.44,0.0,8.08,Thursday,3
275,Stephen Ames,7,75,2019-03-22,5.2,56.12,0.5,8.51,Friday,4
301,Mark Calcavecchia,21,79,2020-07-12,4.7,77.36,0.0,11.87,Sunday,6
326,Jeff Sluman,11,75,2020-08-04,5.5,69.44,0.0,7.58,Tuesday,1
327,Brandt Jobe,3,72,2019-01-12,6.0,55.22,5.8,5.59,Saturday,5
328,John Bickerton,3,76,2021-04-25,4.3,59.72,0.3,8.26,Sunday,6
110,Henrik Stenson,9,72,2018-02-28,3.1,69.62,0.3,9.82,Wednesday,2
45,Sergio Garcia,24,75,2018-09-30,4.0,78.26,3.3,15.22,Sunday,6
226,Tim Clark,21,77,2022-02-10,5.5,66.74,0.0,7.58,Thursday,3
264,Mike Weir,26,75,2021-03-20,4.5,68.54,6.6,7.58,Saturday,5
120,Graeme McDowell,8,80,2017-11-26,5.1,40.46,0.0,8.26,Sunday,6
329,Andrew Buckle,1,83,2017-10-11,4.8,61.88,35.8,13.67,Wednesday,2
293,Vaughn Taylor,1,78,2017-07-26,7.0,50.72,5.3,11.62,Wednesday,2
330,Fred Funk,4,78,2019-06-10,7.0,54.68,0.0,10.5,Monday,0
229,Carl Pettersson,10,68,2019-03-20,3.9,69.44,0.0,9.2,Wednesday,2
69,Adam Scott,48,71,2021-05-22,4.0,74.66,0.0,10.5,Saturday,5
96,Tiger Woods,61,72,2022-01-28,3.7,68.72,30.7,8.08,Friday,4
300,Colin Montgomerie,29,70,2022-04-15,5.1,55.76,0.0,8.08,Friday,4
321,Peter Lonard,7,74,2020-02-07,4.2,56.12,0.0,9.38,Friday,4
332,Steve Flesch,6,79,2018-06-29,5.3,55.4,2.8,7.58,Friday,4
258,Kenny Perry,7,77,2020-01-19,4.2,48.02,5.6,12.99,Sunday,6
50,Ian Poulter,20,71,2019-08-16,3.5,72.86,33.8,8.08,Friday,4
120,Graeme McDowell,44,64,2022-06-25,5.1,69.98,0.0,8.51,Saturday,5
290,Trevor Immelman,13,72,2020-12-03,5.2,62.6,0.0,10.31,Thursday,3
165,Sean O'Hair,4,76,2018-04-05,5.3,85.64,0.8,15.22,Thursday,3
296,Nick O'Hern,12,68,2021-09-09,4.3,72.86,0.0,7.83,Thursday,3
322,Mark Hensby,6,73,2020-10-01,3.2,57.56,7.6,12.3,Thursday,3
318,John Daly,16,70,2021-10-16,4.5,70.88,0.0,8.7,Saturday,5
239,Darren Clarke,40,70,2021-10-23,3.9,66.02,0.0,9.82,Saturday,5
307,Tom Lehman,23,67,2020-02-09,3.0,72.14,0.0,7.39,Sunday,6
226,Tim Clark,14,75,2021-02-06,5.5,69.62,30.2,6.96,Saturday,5
271,Scott Verplank,6,72,2018-03-03,5.2,55.76,0.0,8.7,Saturday,5
340,Brad Faxon,14,74,2018-12-20,4.7,54.5,0.0,8.26,Thursday,3
311,Bart Bryant,4,74,2018-12-08,4.8,68.18,0.0,10.07,Saturday,5
315,Fred Couples,20,69,2020-03-14,3.9,72.68,3.3,14.29,Saturday,5
279,Richard Green,6,75,2018-05-27,4.3,76.28,2.0,12.99,Sunday,6
283,Thomas Levet,4,76,2019-03-02,3.8,43.16,1.5,11.62,Saturday,5
245,Peter Hanson,13,75,2021-01-03,4.3,50.18,16.8,17.9,Sunday,6
341,Joe Ogilvie,1,75,2018-06-24,3.8,48.02,2.3,10.5,Sunday,6
110,Henrik Stenson,16,75,2018-09-17,3.1,72.86,29.2,5.84,Monday,0
201,Ernie Els,56,71,2021-07-24,2.7,57.02,0.3,11.18,Saturday,5
69,Adam Scott,23,74,2019-03-17,4.0,60.62,0.5,5.84,Sunday,6
312,Tim Herron,10,72,2020-11-21,6.0,67.28,0.0,8.95,Saturday,5
289,Stuart Appleby,19,72,2019-07-21,4.4,53.24,0.0,8.51,Sunday,6
319,Paul McGinley,9,71,2019-08-07,4.4,39.56,0.0,8.26,Wednesday,2
342,Bob Tway,20,72,2021-09-18,6.3,62.24,0.0,8.7,Saturday,5
249,Vijay Singh,41,73,2020-09-12,3.9,62.06,5.3,10.94,Saturday,5
45,Sergio Garcia,31,76,2019-06-08,4.0,44.96,0.0,15.22,Saturday,5
247,Retief Goosen,51,72,2021-09-22,4.1,77.9,0.0,9.38,Wednesday,2
309,Michael Campbell,19,71,2020-12-27,4.1,77.18,0.0,12.99,Sunday,6
227,Geoff Ogilvy,7,70,2018-06-21,4.4,63.14,0.0,14.29,Thursday,3
314,Bernhard Langer,19,72,2020-05-10,3.0,69.44,0.8,12.74,Sunday,6
163,Thongchai Jaidee,11,71,2019-04-13,3.6,70.7,0.0,14.11,Saturday,5
238,Robert Allenby,28,71,2019-12-11,4.5,57.74,0.3,5.84,Wednesday,2
178,Luke Donald,32,70,2021-09-09,3.9,76.28,0.0,10.07,Thursday,3
259,Justin Leonard,7,68,2017-12-10,3.8,82.22,0.0,11.62,Sunday,6
228,Bo Van Pelt,18,76,2022-01-13,5.0,58.82,0.0,14.79,Thursday,3
5,Phil Mickelson,22,76,2019-01-02,3.8,68.54,6.6,7.58,Wednesday,2
343,Duffy Waldorf,8,66,2019-05-19,4.6,52.16,0.0,9.63,Sunday,6
344,Chris Riley,12,76,2022-04-03,5.1,60.62,3.0,14.98,Sunday,6
302,Chris DiMarco,7,76,2018-06-17,4.3,51.26,0.0,10.07,Sunday,6
316,Ted Purdy,5,74,2020-07-26,5.2,56.66,7.9,10.94,Sunday,6
278,Rod Pampling,4,80,2018-12-22,5.3,73.76,0.0,10.94,Saturday,5
336,Todd Hamilton,6,67,2019-08-17,4.0,56.3,0.0,7.58,Saturday,5
201,Ernie Els,63,66,2021-12-23,2.7,68.54,0.0,7.15,Thursday,3
5,Phil Mickelson,30,65,2019-06-16,3.8,67.82,0.0,8.7,Sunday,6
74,Lee Westwood,6,67,2017-08-22,3.9,75.02,0.0,9.2,Tuesday,1
342,Bob Tway,19,80,2021-05-19,6.3,64.58,0.0,8.08,Wednesday,2
352,Skip Kendall,6,70,2022-10-29,4.4,77.72,0.0,8.51,Saturday,5
239,Darren Clarke,28,68,2020-08-12,3.9,57.74,0.0,11.18,Wednesday,2
17,Stewart Cink,33,73,2020-09-30,4.0,48.38,0.0,17.21,Wednesday,2
258,Kenny Perry,11,72,2020-05-17,4.2,39.56,0.0,8.26,Sunday,6
259,Justin Leonard,38,74,2022-03-26,3.8,54.86,38.1,14.79,Saturday,5
353,Joakim Haeggman,2,70,2018-11-25,4.3,70.16,0.5,5.84,Sunday,6
249,Vijay Singh,39,70,2020-06-06,3.9,79.7,0.0,14.29,Saturday,5
42,Paul Casey,6,70,2017-07-16,3.9,75.92,0.0,6.28,Sunday,6
309,Michael Campbell,11,72,2019-03-30,4.1,50.18,0.3,9.63,Saturday,5
354,Bob Estes,18,68,2020-11-07,4.1,67.64,0.0,8.95,Saturday,5
50,Ian Poulter,40,68,2021-05-22,3.5,82.58,0.0,9.63,Saturday,5
300,Colin Montgomerie,10,79,2018-12-01,5.1,46.04,0.0,13.17,Saturday,5
335,Shigeki Maruyama,10,70,2018-06-28,4.6,65.84,0.0,7.83,Thursday,3
337,Nick Price,33,74,2021-05-15,4.6,66.74,0.0,7.58,Saturday,5
355,Mark O'Meara,10,74,2019-05-31,3.7,67.28,0.0,8.95,Friday,4
280,David Toms,14,71,2021-06-26,5.2,61.88,4.6,8.95,Saturday,5
