Year,Name,Course,Yards,Par,Open.Position,Integer.Position,Position.Grouping,Open.R1,Open.R2,Open.R3,Open.R4,Open.Score,cut,World.Ranking,WR.Average,ApproachTheGreenGIR.,AroundTheGreenSS.,MoneyFinishTop10,MoneyMoneyFinishTop10_1st,MoneyMoneyFinishTop10_2nd,MoneyMoneyFinishTop10_3rd,DrivingAcc.,DrivingDistAVG,BirdOrBetterConversion.,PuttsPerRoundAVG,BirdieAVG,EagleHoleFreq,Par3BirdOrBetter.,Par4BirdOrBetter.,Par5BirdOrBetter.,AVGRoundUnderPar.,Round3AVG,ScoringAVG,ScoringAVGActual,ScoringAVGBeforeCut,TotalBirdie,TotalEagle,BirdieToBogeyRatio,BogeyAVGPerRound,BogeyAvoidance_MakesBogey.,BounceBack.,PAR3AVG,PAR4AVG,PAR5AVG,Par5EaglesTotal,Round4AVG,StrokeDifferential,BirdieConversionAVG,GIR.FromFairway,Scramble.,X1PuttsPerRoundAVG,X2PuttsPerRoundAVG,X3PuttsPerRoundAVG,X3PuttAvoidance,X1Put.,PuttingAVG,Round1AVG,Round2AVG,ApproachFromInside100Yard,BirdieOrBetter.Rough,GIR.FromFairwayBunker,GIR.From100y,GIR.From200y,GIR.FromInside100y,GIR.FromNonFairway,ProxHoleFromOtherAVG,ProxHoleFromRoughAVG,ProxHoleAVG,FairwayBunkerFromTee.,GoodDriveOffTee.,FairwayFromTee.,MissedFairwayFromTee.,BirdiePuttDist.,EaglePuttDist.,ScoringBirdieOrBetter.,SameOrImprovedFinalRound.,TOP10SameOrImprovedFinalRound.,ApproachFromInside100YAVG,ApproachGreater100YAVG,ApproachGreater100YRoughAVG,ApproachGreater200YAVG,ApproachGreater200YRoughAVG,ApproachGreater275YAVG,ApproachGreater275YRoughAVG,ProximityFromRoughAVG,DistanceOfPuttAVG,SGAroundTheGreenAVG,SGOffTheTeeAVG,SGTeeToGreenAVG,SGTeeToGreenAVGOTT,SGTeeToGreenAVGAPR,SGTeeToGreenAVGARG,SGTeeToGreenAVGPUTT,SGTotalAVG,BirdOrBetterFromFairway.
1996,Steve Stricker,Royal Lytham and St Annes,6892,71,T22,22,3,71,70,66,74,281,1,22,4.48,65.24,45.86,7,2,1,4,62.78,281.8,3.26,28.81,3.82,295.2,12.95,18.06,43.49,21.54,71.42,70.098,70.76,70.55,313,5,1.3,2.56,16.53,23.38,3.14,4.02,4.62,4,70.58,1.13,3.26,74.42,58.42,6.7,9.1,0.01,1.56,37.2,1.43,71.32,69.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Mark James,Royal Lytham and St Annes,6892,71,T22,22,3,70,68,75,68,281,1,96,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Jay Haas,Royal Lytham and St Annes,6892,71,T22,22,3,70,72,71,68,281,1,36,3.47,68.95,55.66,4,0,1,0,70.44,263.6,2.98,29.24,3.64,400.5,15.47,15.54,40.31,20.47,70.32,70.4,70.48,70.42,324,4,1.44,2.42,14.17,19.62,2.99,4.03,4.63,4,70.89,1.13,2.98,79.08,60.99,6.07,9.08,0,2.06,33.71,1.408,70.92,70.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Tom Kite,Royal Lytham and St Annes,6892,71,T26,26,3,77,66,69,70,282,1,92,1.9,67.35,51.69,1,0,1,0,70.55,259.7,2.77,30.03,3.39,1242,13.04,15.99,35.53,18.92,70.43,70.726,71.32,71.4,234,1,1.09,2.83,17.31,20.39,3.07,4.05,4.75,1,71.64,0.57,2.77,76.49,56.83,5.07,9.16,0,2.9,28.18,1.386,72.25,70.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Frank Nobilo,Royal Lytham and St Annes,6892,71,T26,26,3,70,72,68,72,282,1,29,3.79,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Corey Pavin,Royal Lytham and St Annes,6892,71,T26,26,3,70,66,74,72,282,1,6,8.96,66.23,57.89,9,1,0,0,73.38,248.1,2.83,28.78,3.38,364.5,15.43,15.94,33.58,19.07,71.25,69.789,70.43,70.21,274,4,1.4,2.28,13.58,22.04,2.97,4.02,4.73,3,70.11,1.52,2.83,72.91,67.14,6.26,8.62,0,1.58,34.77,1.3530000000000002,70.24,70.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Ben Crenshaw,Royal Lytham and St Annes,6892,71,T26,26,3,73,68,71,70,282,1,49,3.18,62.73,57.43,1,0,0,0,67.4,251.9,2.93,28.65,3.31,531,15.25,15.28,31.75,18.55,71.36,71.443,71.85,72.05,195,2,1.06,2.66,17.42,21.18,3.03,4.11,4.73,2,71.64,0.13,2.93,72.63,58.1,5.86,8.58,0.02,1.51,32.58,1.325,73.05,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Tommy Tolles,Royal Lytham and St Annes,6892,71,T32,32,4,73,70,71,69,283,1,71,2.31,66.54,58.94,6,0,1,2,62.83,275.3,3.17,28.74,3.81,213.8,15.63,16.92,43.61,21.64,70.52,70.29899999999999,70.39,70.22,362,8,1.46,2.33,14.8,23.58,3.01,4.03,4.61,8,70.9,1.03,3.17,74.39,64.29,6.44,8.65,0,2.46,35.79,1.393,70.2,70.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Scott Simpson,Royal Lytham and St Annes,6892,71,T32,32,4,71,69,73,70,283,1,58,2.9,67,53.64,4,0,1,1,66.88,261.6,2.75,29.32,3.29,315,15,14.93,33.2,18.57,71.43,70.976,71.43,71.53,230,4,1.15,2.61,16.19,21.88,3.07,4.03,4.78,3,71.08,0.59,2.75,76.25,59.84,6.14,9.17,0.03,2.62,34.13,1.44,71.14,72.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Mark O'Meara,Royal Lytham and St Annes,6892,71,T32,32,4,67,69,72,75,283,1,10,7.17,71.78,55.96,8,2,2,2,73.21,266.2,3.26,29.01,4.19,480,16.88,18.47,45.91,23.47,68.84,69.69,69.93,70.39,335,3,1.72,2.28,13.68,20.88,3.01,3.99,4.57,3,70,1.81,3.26,80.83,59.83,6.31,8.91,0,2.01,35.07,1.401,70.52,70.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Hidemichi Tanaka,Royal Lytham and St Annes,6892,71,T32,32,4,67,71,70,75,283,1,88,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Eduardo Romero,Royal Lytham and St Annes,6892,71,T32,32,4,70,71,75,67,283,1,69,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,David Gilford,Royal Lytham and St Annes,6892,71,T32,32,4,71,67,71,74,283,1,86,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Brad Faxon,Royal Lytham and St Annes,6892,71,T32,32,4,67,73,68,75,283,1,26,4.17,64.32,61.15,9,0,4,0,64.92,257.4,3.51,28.26,4.02,246,19.34,18.33,41.18,22.76,69.9,69.938,70.33,70.18,330,6,1.42,2.57,15.99,27.03,2.95,4.02,4.7,3,70.74,1.34,3.51,75.56,61.06,6.95,8.65,0,2.17,38.62,1.412,70.14,70.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Phil Mickelson,Royal Lytham and St Annes,6892,71,T40,40,4,72,71,72,69,284,1,12,6.75,69.63,61.32,8,4,1,1,68.36,280.4,2.98,29.49,3.7,198,12.3,16.91,44.44,21.07,70.22,70.22800000000001,70.29,70.22,285,7,1.47,2.39,14.36,17.93,3.06,4,4.61,7,70.61,1.14,2.98,80.96,63.48,5.7,8.83,0.01,2.74,31.67,1.381,70.7,69.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Mark Calcavecchia,Royal Lytham and St Annes,6892,71,T40,40,4,72,68,76,68,284,1,31,3.67,70.43,58.87,6,0,0,2,70.09,278.4,2.97,29.87,3.78,123.6,12.47,16.45,46.87,21.63,70.35,70.557,70.65,70.75,386,15,1.41,2.43,15.47,23.4,3.06,4.03,4.61,13,70.71,0.96,2.97,78.78,59.04,5.82,9.65,0.01,3.27,32.35,1.494,70.54,71.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,David Frost,Royal Lytham and St Annes,6892,71,T40,40,4,70,72,71,71,284,1,33,3.65,62.94,60.83,4,0,0,1,66.95,265.1,3.18,28.43,3.55,319.5,17.77,14.13,40.32,20.03,71.71,70.869,71.15,71.05,252,4,1.21,2.59,16.51,15.71,2.95,4.1,4.68,4,71.14,0.58,3.18,70.88,63.79,6.55,8.28,0.01,2.19,36.38,1.351,70.62,71.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Todd Hamilton,Royal Lytham and St Annes,6892,71,T44,44,5,71,70,74,70,285,1,70,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Peter Jacobsen,Royal Lytham and St Annes,6892,71,T44,44,5,72,70,74,69,285,1,55,3.12,68.2,45.78,1,0,0,0,68.36,268.3,2.38,29.92,2.91,385.7,9.34,13.43,35.35,16.34,70.38,71.196,71.43,71.66,186,3,1.17,2.48,14.79,18.99,3.04,4,4.69,6,71.62,0.16,2.38,78.07,59.31,4.92,9.11,0,1.37,27.35,1.3259999999999998,71.84,71.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Payne Stewart,Royal Lytham and St Annes,6892,71,T44,44,5,70,73,71,71,285,1,38,3.42,68.27,59.24,7,0,1,1,69.06,272.2,3.12,28.87,3.77,174,14.16,16.46,44.27,21.52,70.67,70.64,70.52,70.4,328,9,1.52,2.23,14.18,24.27,3.03,4.03,4.61,7,70.67,0.91,3.12,77.43,62.7,6.39,9.43,0.01,1.79,35.5,1.457,70.96,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Nick Price,Royal Lytham and St Annes,6892,71,T44,44,5,68,73,71,73,285,1,3,9.36,67.59,50.59,5,0,0,2,76.19,270.3,2.77,28.92,3.35,133.7,14.42,15.6,36.07,19.34,70.83,70.255,70.65,70.43,174,7,1.36,2.38,14.21,25,3.01,4.01,4.72,4,71,1.27,2.77,75.11,62.65,5.75,8.87,0,1.92,31.94,1.362,70.4,70.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Jim Furyk,Royal Lytham and St Annes,6892,71,T44,44,5,68,71,72,74,285,1,37,3.45,63.6,48.88,3,1,0,0,75.2,265.2,3.06,28.54,3.48,163.6,12.97,16.13,39.71,19.94,70.5,70.628,70.83,70.71,348,11,1.24,2.7,16.06,19.92,3.06,4.04,4.64,10,71.18,0.81,3.06,72.17,63.02,6.55,8.63,0,2.39,36.39,1.394,70.78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Jesper Parnevik,Royal Lytham and St Annes,6892,71,T44,44,5,72,69,69,75,285,1,40,3.37,71.61,61.39,5,0,0,1,66.37,276.4,2.95,29.48,3.75,204,13.04,17.07,42.23,21.32,69.5,70.53,70.29,69.92,255,6,1.59,2.24,13.4,24.2,3.05,3.98,4.64,5,71.47,1.1,2.95,81.88,61.89,5.82,9.46,0.03,2.37,32.35,1.4469999999999998,70.56,69.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Craig Stadler,Royal Lytham and St Annes,6892,71,T44,44,5,71,71,75,68,285,1,35,3.59,67.28,47.44,1,1,0,0,68.84,270.4,2.74,29.65,3.33,166.8,10.76,15.33,39.79,18.88,70.82,70.868,71.16,71.24,183,6,1.2,2.69,16.17,16.45,3.07,4.02,4.64,7,71.27,0.54,2.74,76.27,59.2,6.09,9.52,0,3.47,33.83,1.5,71.53,71.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Billy Mayfair,Royal Lytham and St Annes,6892,71,T44,44,5,70,72,74,69,285,1,32,3.66,67.48,52.74,1,0,1,0,74.54,265.4,2.74,29.7,3.29,279,11.41,14.87,39.05,18.64,70.68,70.954,71.03,71.43,306,6,1.16,2.69,16.01,16.26,3.04,4.05,4.7,5,70.24,0.38,2.74,76.31,59.96,5.74,9.32,0,2.63,31.9,1.4340000000000002,71.54,71.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Mark Brooks,Royal Lytham and St Annes,6892,71,T5,5,1,67,70,68,71,276,1,53,3.15,65.35,54.02,8,3,1,0,73.03,264.7,3.15,28.75,3.69,454.5,14.32,16.95,40.41,20.74,71.23,70.392,70.74,70.39,373,4,1.28,2.69,16.23,23.08,3.09,4.01,4.68,3,71,0.95,3.15,73.29,59.96,6.44,8.75,0.02,2.31,35.75,1.4,70.5,70.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Jeff Maggert,Royal Lytham and St Annes,6892,71,T5,5,1,69,70,72,65,276,1,24,4.27,66.67,55.47,9,0,3,0,72.41,267.2,3.19,29.03,3.84,204.8,14.01,17.45,44.37,21.79,71.3,70.47800000000002,70.73,70.72,349,8,1.34,2.57,16.24,20.8,3.07,4.03,4.64,6,69.75,0.93,3.19,74.12,61.2,6.45,8.81,0,2.81,35.84,1.422,71.88,69.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Robert Allenby,Royal Lytham and St Annes,6892,71,T55,55,6,74,68,71,73,286,1,44,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Jeff Sluman,Royal Lytham and St Annes,6892,71,T59,59,6,72,70,70,75,287,1,52,3.16,68.59,63.4,7,0,1,0,68.15,265.8,2.85,29.22,3.5,317.7,14.62,14.85,40.62,19.62,70.17,70.188,70.25,70.45,368,6,1.5,2.24,13.23,23.81,3,4.02,4.64,4,70.05,1.1,2.85,77.02,67.11,5.98,9.23,0,2.65,33.23,1.4369999999999998,69.83,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Costantino Rocca,Royal Lytham and St Annes,6892,71,T63,63,7,71,70,74,73,288,1,20,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,John Daly,Royal Lytham and St Annes,6892,71,T66,66,7,70,73,69,77,289,1,60,2.86,61.85,53.85,1,0,0,0,57.35,288.8,3.01,29.13,3.38,259.2,8.68,15.74,41.27,19.14,71.36,71.68,72.15,71.73,243,5,1,2.9,19.14,15.28,3.17,4.07,4.77,3,74,-0.18,3.01,72.29,58.87,6.28,8.6,0,2.62,34.88,1.383,71.23,72.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Greg Norman,Royal Lytham and St Annes,6892,71,T7,7,1,71,68,71,67,277,1,1,11.11,63.59,60.76,5,1,1,0,73.4,270.4,3.46,28.68,3.96,183.6,15.2,18.93,42.94,22.55,70.64,69.759,70.61,70.67,202,5,1.29,2.94,17.54,21.71,3.07,4.02,4.63,4,70.4,1.48,3.46,72.36,59.77,5.75,7.29,0,2.94,31.92,1.218,70.2,71.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Fred Couples,Royal Lytham and St Annes,6892,71,T7,7,1,67,70,69,71,277,1,4,9.02,71.77,57.32,9,1,1,0,65.51,285.8,3.25,29.6,4.2,148.5,11.32,18.42,55.7,23.99,69.93,69.574,69.71,69.43,277,8,1.79,2.15,13.38,22.52,3.06,3.98,4.48,8,69.4,1.87,3.25,82.55,60.34,5.68,9.55,0,2.27,31.57,1.444,70.35,69.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Bernhard Langer,Royal Lytham and St Annes,6892,71,W/D,90,11,75,0,0,0,75,0,11,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Costantino Rocca,St Andrews,6933,72,2,2,1,69,70,70,73,282,1,46,4.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Larry Mize,St Andrews,6933,72,CUT,90,10,74,77,0,0,151,0,39,5.41,69.2,55,3,0,0,0,79.6,255.8,2.88,29.22,3.51,420,20.22,14.34,35.06,19.76,69.86,70.81,70.93,71.24,246,3,1.39,2.3,14.21,22.29,2.98,4.04,4.73,3,71,0.8,2.88,75.46,64.76,6.36,9.47,0,2.38,35.32,1.477,71.24,71.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Mark McCumber,St Andrews,6933,72,CUT,90,10,73,77,0,0,150,0,13,9.16,64.93,50.89,3,0,0,0,72.88,264.1,2.77,29.34,3.21,396,8.46,15.17,39.35,18.1,69.87,70.265,71.08,71.53,212,3,1.14,2.67,15.82,19.43,3.14,4.03,4.66,3,71.15,1.05,2.77,75.79,63.42,5.83,8.82,0.02,2.53,32.41,1.38,70.79,72.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Loren Roberts,St Andrews,6933,72,CUT,90,10,76,74,0,0,150,0,21,7.51,67.22,51.56,5,1,1,1,76.84,255.3,2.78,29,3.34,213.4,12.54,16.65,34.04,19.01,70.74,70.212,70.59,70.43,277,7,1.35,2.37,14.12,18.97,3.01,4.02,4.7,7,70.74,1.14,2.78,75.81,64.03,6.46,9.49,0,2.14,35.88,1.4780000000000002,71.13,69.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Sam Torrance,St Andrews,6933,72,T11,11,2,71,70,71,74,286,1,47,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Greg Norman,St Andrews,6933,72,T15,15,2,71,74,72,70,287,1,1,21.6,66.46,60.98,9,3,2,1,73.41,273.4,3.28,28.58,3.96,208.8,12.5,18.34,47.25,22.13,70.07,69.06,69.88,69.63,226,5,1.62,2.33,13.7,20.31,3.06,3.97,4.57,4,70.21,2.21,3.28,80.93,62.95,5.64,7.67,0,2.3,31.32,1.235,70.07,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,David Duval,St Andrews,6933,72,T20,20,2,71,75,70,72,288,1,43,5.17,67.39,57.42,8,0,3,1,70.31,274.3,3.15,29.27,3.83,178,12.61,17.53,45.19,21.85,70.11,70.354,70.76,70.91,341,9,1.39,2.54,15.73,24.58,3.05,4.03,4.62,8,70.42,1.22,3.15,77.03,61.37,6.35,9.27,0.01,3.31,35.27,1.483,70.64,71.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Jesper Parnevik,St Andrews,6933,72,T24,24,3,75,71,70,73,289,1,36,5.51,68.94,50,2,0,0,0,71.75,265.7,2.95,29.64,3.57,146.3,14.23,15.09,43.86,20.51,70.93,70.818,70.92,70.59,232,8,1.32,2.52,15.56,15.7,3.04,4.04,4.62,8,72,0.79,2.95,77.61,55.42,5.95,10.09,0,2.31,33.08,1.521,71.39,69.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Bernhard Langer,St Andrews,6933,72,T24,24,3,72,71,73,73,289,1,4,16.23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Tom Watson,St Andrews,6933,72,T31,31,4,67,76,70,77,290,1,29,6.23,69.44,50.6,3,0,0,0,71.92,273.2,2.63,29.88,3.34,201.6,9.05,15.84,41.99,19.05,71.15,70.351,70.93,70.45,187,5,1.21,2.52,15.77,20.13,3.1,4.03,4.66,4,72,0.93,2.63,78.1,64.96,5.18,8.32,0.05,2.78,28.77,1.2990000000000002,69.93,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Nick Price,St Andrews,6933,72,T40,40,4,70,74,70,77,291,1,2,20.25,66.49,51.3,5,0,1,1,76.27,273,3.09,28.87,3.7,237.6,17.19,16.25,42.23,20.96,70.2,69.806,70.77,71.17,244,5,1.25,2.7,16.75,24.6,3.04,4.03,4.69,5,70.4,1.43,3.09,76.29,60.31,5.98,8.59,0,2.44,33.25,1.36,71.72,70.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Mark McNulty,St Andrews,6933,72,T40,40,4,67,76,74,74,291,1,19,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Brian Watts,St Andrews,6933,72,T40,40,4,72,71,73,75,291,1,42,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Tom Kite,St Andrews,6933,72,T58,58,6,72,76,71,75,294,1,31,5.84,69.61,50,1,0,0,0,74.09,260.7,2.79,29.93,3.46,522,13.95,16.4,34.88,19.41,71.45,71.08,71.23,70.56,301,3,1.2,2.63,16.16,18.57,3.03,4.05,4.74,3,72.5,0.42,2.79,77.88,58.97,5.91,9.33,0,3.45,32.82,1.469,70.79,70.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,David Gilford,St Andrews,6933,72,T58,58,6,69,72,75,78,294,1,52,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
